transaction_id,customer_id,date,amount,type
45bd7497-0368-4ee9-8c7b-34f47dc38adf,4327c410-2a80-407f-9cd8-809257f08ce9,2024-04-30 18:11:00,755.38,debit
6d2ac953-3ce9-461b-8230-25c362b298c9,f1bf2b6c-50db-439f-9536-b06b0d00ca49,2024-04-04 20:27:11,523.51,credit
217f7fdd-71a6-4799-83b1-57d5b6bf3a9f,f05d2d14-d03a-4a9a-9e62-f547d4c96c17,2024-05-07 15:57:27,36.3,debit
3035bcbe-455a-4943-9179-9fb5345be2ef,917d040b-fbe4-4878-9c6f-a8ab126875c0,2024-02-01 14:42:46,152.07,debit
da9116be-3349-4805-a7d8-e0b20f57b64b,c4a29020-5712-4249-9be6-940748e9904a,2024-03-02 23:04:37,260.41,credit
71d666c9-b27d-43de-bf6d-b01f15ec6b01,56d56a14-9460-47a1-9b0f-f0369999e64f,2024-04-24 17:12:30,202.06,debit
2716ffb3-b826-4386-b4f2-13cda3ba9b87,6062fb77-86d2-42de-8f56-6d8d4bc8c8d1,2024-03-22 03:33:29,719.58,credit
583db2c1-fa3c-493a-aad1-e9c28e18e761,a6f1b28b-9681-4b62-b845-05cbf3d345bb,2024-03-10 15:58:18,730.86,credit
ae52cd07-4ee3-40d0-8dad-d3bd912b094c,35de9dab-5695-49b3-b934-cacc328bcdce,2024-05-16 23:43:09,897.59,debit
76d550fd-a9b5-41e6-a773-e8b9cf0ddb94,232a9abb-ab58-453d-82e6-3c5194084cc0,2024-02-07 22:34:37,498.92,debit
1a7f0b2f-f6d0-4f64-bce2-39f39de6ef8a,677e2960-fd2c-47c3-a82e-140129a5f37e,2024-01-27 17:10:33,42.23,debit
baa8c5bf-b78d-457c-acb3-e21325d9f00a,de063da4-f3d1-441a-b16e-2c464299e0f3,2024-05-18 15:41:59,207.11,debit
cf6f0762-e5d1-4b4f-91b1-c66477da72ee,9609e396-d15b-4b26-8e82-7e0b8229074d,2024-05-11 11:25:43,183.64,credit
359ef9cc-0d94-4850-9c48-69b544a8c4b8,1e9ff428-933d-4057-bea4-cfef74639c15,2024-02-09 22:39:53,380.06,credit
ba2bfe99-b544-42b1-baff-b2279f2811bd,f5676644-a27a-4684-866f-91b85846e838,2024-02-17 08:18:55,51.7,debit
5732118f-beb2-4812-89d0-b753e1134ac5,2c0632fb-2874-4c0a-a869-c266bcd7c657,2024-04-15 05:16:41,531.96,debit
4779d61b-318d-4932-ac88-ef8649720061,3e0dc010-a30a-4869-aa83-1223f621e77e,2024-03-04 15:06:02,968.17,debit
aec21255-a00e-4a68-a217-524aab7b159b,711e57ae-55fe-43a6-9c19-f27393c8bab5,2024-02-26 01:28:09,560.92,credit
39dc20a0-09b8-4a81-846c-55b2d74350e1,f733de1f-ec39-4ec9-8349-002a047bbb54,2024-03-16 15:22:50,69.53,credit
04b3d404-deae-4f45-a451-5a06b12e14c7,a44a3940-c182-45e3-acfe-799092b861c4,2024-05-17 11:44:40,694.14,credit
b30964a2-92e7-43c1-90ea-e46f691d7f79,ecbbcd65-3f72-4467-8de9-c516592b45c3,2024-03-09 01:04:18,200.61,debit
fa8b9ee4-b265-46ce-9787-98d5bb85584d,a462bfe4-62be-462a-a350-46a46e1db89b,2024-06-08 04:45:42,653.14,debit
9f8db8c3-41c2-4641-b0bd-4bd97daa4a22,5398851e-7f41-4acc-876c-399d98c7a3c9,2024-05-19 17:36:41,930.86,debit
6850eb8c-52c0-4db1-a904-1e5770fd3137,62e744af-9c83-4447-89d4-565c46bf5fff,2024-04-02 04:36:31,890.12,debit
6f890baa-bb41-486e-976c-1a883bfb0df0,d9e2ca12-c6e2-42c6-b079-0d8c1ecf1007,2024-04-02 20:59:17,303.8,credit
76a9db8d-b05b-4786-b0f1-66e235025f80,e5257de7-c080-4d58-83ca-36fd74f78523,2024-04-18 18:29:43,483.81,debit
f17aa871-ec8f-47ab-8a2e-9d3f3975d999,d25c6736-eea3-4060-b155-04560ff952ba,2024-04-16 17:18:19,929.03,debit
e260ff41-151a-4fc2-8a4f-4d4e6f445012,9cb153a6-a5ac-41d2-abed-f720076e5e07,2024-01-01 10:11:09,87.88,debit
27ef1270-2892-4df2-80bc-7d42c8d436f8,13fb1fa6-79b7-4c0c-8107-d2cc32e0236d,2024-02-20 11:44:12,500.28,debit
e3326052-e0b5-4aa6-a89a-e5c480bd4cc9,9fc9d7c8-b1b7-46e9-9d93-4f07accfaf03,2024-01-16 16:24:56,219.62,debit
6554b70c-9a54-474e-8a65-38f6ae779522,cf5b16a2-4d76-4673-a977-0bdd77eb1224,2024-04-19 11:40:07,618.86,credit
219d4465-eea0-4bef-bf6b-6f894422f9eb,a3ede018-dfe0-4dc1-95aa-9920b52dfcd5,2024-04-17 18:58:50,197.3,credit
7f9e35de-58d0-4900-b174-e76cf3452c91,2a8deac8-5be2-422d-935a-0221e4a3b54e,2024-05-05 17:35:30,237.73,debit
bb5e77bb-f2fe-45c7-b3b6-b4e8f0f54489,c0fb8fac-b5aa-4556-a550-5f15fab4ef74,2024-03-03 23:38:22,594.48,credit
f49623ec-de22-44d7-adc7-5e4dbe0c0259,95e42d5a-aa3a-44b5-928d-4a4c6b524ed9,2024-04-15 16:52:10,485.31,debit
f632ed1e-0249-4969-94fc-7306ad7efdff,511fd99d-a9fd-4fc0-8108-6f25bae4b389,2024-04-14 11:03:12,291.43,debit
e8dfba34-eb6b-4c3d-8265-27afba451b89,e06e4f37-606f-4e45-bc24-93e4525b41a0,2024-05-09 14:12:40,703.3,credit
92a82170-6e57-40f8-be8a-e44ffd3fa7c0,1d05be99-1d54-4634-a8d5-929ad83d9256,2024-04-24 05:17:30,370.55,credit
30e968a2-bd1d-4cc9-875b-f5720aa62922,b7875c3c-6912-4bb7-af17-27999577394f,2024-05-14 12:22:53,330.49,credit
9eee3d71-8746-4f4f-8956-952761bf56a6,82f5a001-9839-48b1-8391-51c5b6ef4d25,2024-06-11 19:59:03,677.19,credit
1b83ec5d-ad1c-4075-8139-21fd0860002e,0933f01a-2086-4d34-8969-82ad45f3e297,2024-05-26 22:44:59,841.86,debit
935b5a3a-d137-42a5-905b-8dfe82af7f19,26ce5d26-ce93-4b31-9599-b0e7ecd6e48d,2024-05-02 19:11:13,29.97,debit
f023c66d-863b-4b0b-a14f-4ce6613c000f,ba5ccaf4-7aac-4628-86ed-9a52f18c4122,2024-02-02 02:53:31,775.97,debit
1234e1ba-bc43-46b5-b3f2-c2113c7be465,3616f9e1-4723-49b1-b6b0-8777ee269c79,2024-05-14 02:45:20,483.38,credit
79d1c60d-b811-4eaa-a695-04e8950957bb,6d1ffad5-e29a-458c-b381-2b6fe89a9d0e,2024-04-30 06:58:33,561.99,credit
c4b44734-5166-4788-803d-45b2f0366487,c1d6d7ed-c652-4626-8131-334c51f021fa,2024-01-03 08:00:26,737.18,credit
68e6f573-8c51-4933-ac86-b8f3fc51c9d8,95d959fc-254c-4c49-97d9-c9a09a53b88f,2024-04-28 22:36:56,894.21,debit
48b8bfdf-4853-476a-86d5-4c4deaa0d122,9e4070a8-0a7e-4c64-b114-50af1af0b6f6,2024-06-14 13:53:46,865.1,credit
4a6e679c-5f26-441b-abb2-77c0d3cd6746,88dfdfd2-67dd-4992-99a7-f01b666f3da6,2024-06-08 22:34:45,351.16,credit
1a7984fb-b266-43b5-a4ab-13ac38ec6260,8f645250-edb8-4053-9fcc-96b8de0b7000,2024-06-11 20:37:13,733.29,credit
a86b613e-f07e-4580-a156-ddd673346688,5b476b48-288c-44b7-b565-c6cfc752b547,2024-03-25 22:04:12,627.47,debit
489aeeea-7b84-415a-8874-5de96b615b83,6f8111f7-a2a4-422f-8024-760d5cf70af5,2024-06-02 14:01:14,824.12,debit
729d4e6b-34f7-4944-8f99-e02889185b96,03739f50-199f-4ad3-93b5-bef6652a0413,2024-01-23 16:09:39,643.31,debit
b1c5ef74-06a3-4c79-b3da-ebd43bd9a34a,cd0c1104-7a06-43b6-a8a8-57241e1864d5,2024-01-09 02:58:00,907.37,debit
2d788760-7ba5-4edd-b057-5fed62e9ef56,174120da-229a-4b67-a780-46276de95b78,2024-05-17 08:41:53,947.43,credit
a5698474-4041-4045-b257-c4cb5d325685,dc297310-a46b-40b6-86d8-f8d99719f905,2024-04-02 19:54:02,969.05,debit
eded03a5-885c-438d-b50e-e59c5c017154,b932472c-e62e-4a24-a4fc-df08883dcf47,2024-03-12 04:58:40,81.8,debit
0a40575f-8d7e-485b-86e4-dffecf40ab01,edb66bbb-6212-4205-9060-3e1e17cbb161,2024-03-09 03:04:09,207.25,credit
3c3e3776-5850-4ae8-a4dc-df7b066edc2c,5078e6c1-2ba8-4d4b-9df8-dd8d664941b5,2024-01-02 02:25:27,245.51,credit
d22baa10-ba75-449b-b9cb-e439c7baad5a,f16c9753-29f5-4ab1-b4ef-96b0b7b97179,2024-02-23 02:52:22,991.15,credit
edb46cad-88fb-4b88-ab3a-9341e500b292,43221b0a-a627-4b34-8212-049e9548ad31,2024-05-02 21:13:15,889.18,credit
e976f867-1540-48f4-bdb5-d398b4934c69,dabcd0e4-d319-47a8-91dc-aa465ba14df2,2024-03-13 17:18:02,858.24,debit
12c62d88-0a51-439d-b3f7-5fa9da2237a0,aa3605b3-ba9b-48f2-94c1-5182489eeded,2024-01-28 20:01:36,821.67,credit
75f834e3-12c3-46c9-ba97-579b51e8438f,da8d20e1-8d40-4649-aa42-08dcdcafde0e,2024-04-30 06:56:49,124.97,debit
39bc35c5-305b-4623-837b-fddd0d3dd373,0da2e34b-f62d-40bf-bfd3-243e1daddf8f,2024-04-20 05:20:23,698.13,debit
02fabe18-26ed-4ab3-b370-fb7eb7ec5f3f,b7e18b3d-d1cb-4572-84e4-cbffbcd9d5f6,2024-05-24 02:42:36,504.46,debit
3f88cf11-a2c6-44bc-a486-b69711cd9e8e,8ab6421a-5645-4895-9a09-fdbc98f41a6c,2024-03-25 14:13:21,465.1,credit
07116cfe-3df4-4203-b8f3-da095c8b6ffd,124d8c20-c47e-4b49-aaa1-2deca9d8a762,2024-05-06 03:41:54,83.02,debit
cdae1ae9-6d5e-49fc-92e8-42e2d4438955,eecf7d33-a3e2-498e-83b3-12805dc00522,2024-02-22 10:36:34,942.85,debit
f06e9c15-790e-4e72-847d-a65005e87f43,c1ad1c15-66f7-4531-afbd-bfa6f19228fb,2024-05-10 19:02:59,857.7,debit
b52f33c6-a281-403b-adad-7515f1aa4b43,51f67665-4218-4af9-a0e2-59a333b979bb,2024-01-13 13:26:52,310.1,credit
898c998a-0492-40bb-8fef-11e035bb9110,2a279f61-63c6-4a4f-b401-9a15b8431577,2024-03-01 21:02:58,568.19,debit
c1cd7140-7b6c-4e92-9a87-59e8a872d06a,6b555543-c7c6-4f4b-81db-d63e604b45ba,2024-06-17 09:43:55,559.35,debit
9d77b353-dac6-4161-abac-ea13fa06bbf3,c7d4754f-d28b-427a-859f-ee3033fbf1e8,2024-04-28 21:12:04,803.05,credit
449a715c-4ffb-4507-9375-d5ccadc636f7,01e13a2e-7b23-4ce4-a4d6-58ed24ec7b09,2024-01-12 14:17:37,519.33,credit
65ded990-b88c-4f9e-8931-d4f631bdc157,159ee909-264d-4462-bd92-4ea4b5f11935,2024-01-05 18:56:50,469.49,debit
11f1239a-9d6a-43e4-91e0-fafeb20b4495,c5c55dce-ec35-4e18-878d-fadd431e7555,2024-03-26 16:04:36,393.58,debit
6d6f29e0-986f-4b96-b032-37b3352d71fa,fdb66df2-e364-4ee2-9ac3-0b59908ea14b,2024-04-21 06:37:04,257.15,debit
a2419bcf-2724-4ef3-a931-dc916e46f31a,07f35ef1-d1f7-40b9-a9ce-0712897e43d5,2024-01-24 19:22:47,358.57,debit
2124839b-9d80-4e32-9c87-d73d7abf4b20,b5a50625-8295-4f33-8afd-624c55a9b43b,2024-06-13 17:58:25,138.71,credit
9703eac9-0f81-403f-ba46-136de5581b7d,a00d5a0f-6b74-4d2c-9822-a9d51f0037c4,2024-03-04 19:58:15,908.32,debit
87080dc3-f3ba-411b-a9de-f804fe7e1016,18d53465-cb76-4ac6-a6ad-94b8464fe6e5,2024-01-30 00:41:38,656.98,credit
d445e00e-bc5f-4ba0-aa86-5d430e529abd,43f30331-9ad0-42a2-a1e0-c7a9c06bc7f0,2024-01-28 22:07:36,626.64,debit
fb195296-b09e-44cd-965c-c31bf58dafc1,80dbf275-c3ee-4c97-b511-c435f338ad69,2024-03-18 01:28:49,107.18,credit
2d55f334-7fb1-4f95-8da6-5b8134a3d060,caa46400-bf40-4c19-9f7e-15ade6bbaca4,2024-02-01 02:04:18,36.59,debit
db242d61-73be-437a-acb7-6db26888b91d,5b44349c-c976-44e2-b1ff-fcee2750cc8e,2024-04-09 14:46:08,492.26,debit
78c93f5a-1afb-46db-a900-bef8c3f9739c,dc8f2537-22c2-4bbc-b9b0-5df1cb5b4475,2024-02-29 20:27:09,26.88,credit
33380651-2e61-4d85-b5a8-fda988e53d8d,4bfddca5-fcd5-4f2c-acca-803265ef6ab0,2024-06-04 15:07:36,34.49,debit
d6c6a35e-f1e9-4d47-ac3e-a6fa506a6faf,451bf29a-6297-4781-8ff7-286ba2999007,2024-02-06 00:49:20,266.96,debit
50d4c0a5-f4a1-4548-afcd-acbe72af3955,3111d321-d826-4235-9181-d81f14904174,2024-04-29 14:29:52,210.0,debit
c403dc84-1749-4def-96b1-79d5548e61fc,d6528daa-56e3-4cd2-99a2-7c5832acd094,2024-05-21 21:34:29,228.86,debit
b2367e67-f9f4-4082-bb25-11f03ee6a443,0c8aa510-d598-4c3b-adc3-90908738d494,2024-01-21 20:30:02,784.79,credit
47425812-cb77-4a19-bcd1-5935d538fbb7,8ddf7f85-2b19-4761-919a-372346c23a94,2024-02-24 02:09:26,889.77,debit
ae676b05-9ae9-4fd3-9380-afda8974fe3f,90e730ee-78cd-43e6-981a-f8c1909a76f4,2024-03-17 03:41:44,846.05,debit
372df545-58dd-4c93-9693-359816679bbb,378a7aed-8e88-42a3-9bc6-4b3fa905c612,2024-02-11 02:55:54,447.93,credit
8fe4fd2d-2692-4c6e-9fed-bec15f452258,e393ddc4-faf7-4cf8-874e-a47549f5e860,2024-01-17 21:41:44,730.86,credit
878cf25b-132e-45ec-a534-368a560d31ee,9d27139e-4f36-41a3-b9ca-5e953b2c5ac0,2024-02-01 06:22:29,129.53,credit
bca72711-539b-46b2-850f-6bbd6894ecd7,92efb38c-997f-42fc-b2c0-924df62b7c04,2024-04-17 14:45:00,557.88,debit
d5318c5b-91cd-4a3d-9f2d-f864d4ade578,a3f34a1d-a948-44d1-81eb-8c15bf5b72c3,2024-03-21 15:14:04,243.39,debit
3d68e0bc-66f2-461e-af42-7d4819dc7148,022b4cf6-6032-4e26-9c01-2c15ffa174af,2024-06-15 08:38:50,804.27,credit
b46c2b9d-a187-4419-8fd9-27810954aa28,a4c560d7-219f-488e-a340-c536234d5c68,2024-06-02 06:52:38,261.59,credit
ab876859-af86-4678-a6dc-7e75adfd922c,cb50f9f7-05a4-4f39-a490-516543056736,2024-01-11 05:49:15,424.73,debit
13f12900-1cd4-4597-ad1e-1a201bfc4846,e70018f2-a928-4f26-90fe-9c91411afa55,2024-01-14 02:20:55,735.07,debit
668f75bb-2f13-479b-8a4e-5d929e236fd2,99f5f4c9-8f01-49a3-89d0-45a9fcf4dfb8,2024-02-19 09:22:04,555.51,credit
cf8a2111-87dc-479e-9b36-4ef084c50900,13e441f5-3871-49a0-8f8f-e7643ff01628,2024-02-09 12:09:58,127.14,debit
7f14553a-a706-4d4e-9926-9601f4272979,e3b38ea6-54ed-4cd5-8a52-da782155ec15,2024-01-10 17:01:23,714.67,debit
67852e7c-277d-46bc-87bd-b4f458f9327d,cc6a232e-050d-4df3-a1d7-f6e1a0c7f2cd,2024-05-01 12:10:43,132.85,debit
5b069afc-818c-4ffe-8620-11874b0a14c1,ab75aa26-ffdf-4d9e-aa32-d4f29833c0d2,2024-03-02 23:44:18,343.82,debit
e32406ad-9af3-4d42-a65f-46a288cd2783,7114d867-c57d-4ba6-b6d4-b3c8d13aba39,2024-01-19 22:59:53,510.21,credit
0af2ab2f-9529-41b0-b94b-e4f2bd9b1cae,c4a7a349-b1ca-4e53-a073-106345327601,2024-02-14 20:13:53,388.86,debit
e2ee9564-3a26-4af2-8b3a-f845e4643c41,03f6f9e9-2972-4edd-9518-4b4f8d11aa34,2024-04-08 12:23:17,226.03,debit
233e0ae2-2ad6-4f47-ad7a-ed6ee62881a8,4038b1cd-8ac0-46aa-a845-e14640b40aac,2024-02-18 16:43:14,703.91,credit
a6b58a1d-2dd6-4ab1-8324-cc15ec1f835b,4d0bdaf4-9371-4c61-aebf-dd1950a3a598,2024-03-20 23:21:49,261.55,debit
3a08b2ed-d364-4dc2-be13-1c780fb666af,3cc5902d-e0dc-4313-a95e-6eb151e70f03,2024-02-22 01:14:10,422.24,credit
ce1c2fb1-445a-4c05-9cf5-5cb40893fb1e,c1ea2a92-0078-47da-a76e-53f1fd29e5d6,2024-01-05 22:13:14,295.82,debit
9ea4c4d4-b033-4546-a077-e8f2d0e8d9d6,4f087a8f-01c2-463b-a1c1-4433d2b040ce,2024-02-13 08:30:52,306.3,debit
598f4823-e918-458d-8c65-2c3aa09f0ad9,bfcce43f-5feb-49dd-a4e0-4d589f07bd2a,2024-02-29 22:59:20,121.99,debit
68d9fe9e-267e-4d92-a95b-3d1002fcfbb7,83c9f982-f51e-4c27-98b5-c2c0bc799f7e,2024-02-26 21:03:29,632.08,credit
8cde58b6-be90-4ed0-8a66-8426865bd640,4776cb3c-516e-4731-9812-2058342156b9,2024-05-05 22:50:01,432.33,debit
1501b6f2-3317-45b8-9487-a547e04b4f94,950ddb90-fe9a-419f-ab81-170305781d70,2024-04-11 21:42:59,322.04,credit
1f1ecd80-6077-4458-8280-80e3f800e90f,07956771-44a4-4b81-a244-4d91073ce348,2024-01-11 01:37:22,932.04,debit
13cbbde3-2103-4e04-915b-578787f7327f,5ec55915-dd0b-40ff-8505-d6e7bd19043e,2024-01-15 15:03:24,982.69,credit
9ae5352e-0eff-4b9e-bf86-677d607480a7,1ab4e661-344f-4a0d-aaae-b674f7a0965c,2024-05-01 16:29:21,193.46,credit
3d898740-1a94-4f56-a92c-2576eed59fab,9e2a18a2-7d55-4fc4-aa40-3b9ce65ecbb2,2024-02-02 20:45:51,760.1,debit
60f45079-e83d-4598-8427-f1e4d7c6823f,ce70df49-c758-49e2-ae21-b3d37d9558d9,2024-03-04 01:57:55,754.84,debit
ad074d9f-8b88-406b-90a5-63896582c46e,c1006412-9057-44ff-84ee-556c7f44764b,2024-02-19 23:29:40,48.14,credit
30932cca-42f5-426e-8408-49ef314718fc,5f48d0f4-e3c5-40f0-a441-faac2bbcac63,2024-01-04 01:21:06,345.07,credit
80658f82-6825-4377-8b37-422d4cc4c84b,777024e2-dde8-4465-bae6-486ebc0d059f,2024-01-31 16:44:34,245.5,credit
d72d5fab-441d-41ff-af82-5a4e2dabff40,0275f058-15d3-4d7e-868a-bf82660409c8,2024-05-06 11:47:08,25.12,credit
bde4f2b1-3280-42ff-8116-bc560c4209dc,a0fe929a-412a-46db-b5aa-367fbe7f1939,2024-03-14 01:59:25,341.84,credit
da178750-ef7e-40e9-80e6-4d81e004531e,078badde-8ad1-4b1b-9f82-7f940a05bb10,2024-05-09 15:37:23,970.16,debit
de9ccb1b-2b7f-4ff8-b1cd-d3cb337c3755,e48694b6-74bc-45ff-a5bc-c2a33949c98c,2024-01-27 19:49:03,493.46,credit
0be6a30a-29c3-40c3-93c3-c97f51d99029,07395990-ae1f-43fe-9317-db055a848e73,2024-03-16 19:55:58,917.54,credit
14ed437b-cab3-46de-9bae-a2c726c5e7eb,b5e5fa42-6e92-4fee-9b12-2cdb53e72ffa,2024-05-16 11:00:05,206.42,debit
45e6ac4d-ce67-4a87-baaf-f18ed3172f6e,f14ea0b1-adf2-415c-913d-d3b51add8a96,2024-04-04 01:30:58,66.2,debit
1716500d-f18d-4287-9215-70a7f1526937,3d5d32d7-872a-4fcc-aa13-6a465dcc76a3,2024-05-31 16:26:24,773.11,credit
30556bc3-b71e-4df1-bac8-a333c4a20759,c0f21e77-db65-4ecb-a99b-6b2b387c8eb3,2024-01-03 20:35:24,884.33,credit
b4c1621b-f173-45c8-b3b9-b4ae86e4da06,2f5d0288-3a15-4088-80e6-220a6fe8db61,2024-05-25 23:40:16,383.24,credit
8c79aecc-466d-4d93-891f-f9780d4bb7c2,8b985855-c1c0-49b7-a503-4f3d69e628a8,2024-05-12 17:16:37,423.82,debit
13be0390-2258-4cf1-aa3d-87ae790a26ab,dc6fc469-d74a-4467-a9f0-210e3323c9c4,2024-02-01 20:05:25,34.95,credit
d52dbd39-f702-4667-abea-599a903e11e6,3a6f9ab3-c252-4ca4-adcf-1604264df9eb,2024-01-15 13:21:29,826.88,debit
51643074-32b3-4d47-a889-be144df11719,c8e6f5af-b365-4b6c-8dfd-f26479524150,2024-06-08 21:15:04,141.68,credit
ba8ae546-a069-46af-8829-17a329ce32b8,9066c8c4-8386-4c3a-93fa-4fd2b487735a,2024-01-17 07:36:04,955.24,debit
22ce298f-10dd-4e07-bd4c-8f5baddc0db8,63f5284f-5d96-446b-9dc7-a8c8056fed57,2024-04-14 04:08:43,142.09,debit
ae678e7d-6672-4665-850f-d4e598012960,3bf9de0d-64bb-45bf-a91c-6d8224695b43,2024-05-28 09:59:06,257.58,debit
bc72cab0-27b4-4caf-8d69-a2f03a8aa885,2ff38b3d-a994-4331-815e-ba7cec850fed,2024-02-06 16:02:00,707.68,credit
4aee419a-8944-4784-a18a-c6fe02e68c8b,2e9a6990-243b-4046-aab7-9f517e826a14,2024-06-15 15:30:40,358.54,debit
c529ac81-1aa3-4992-9a1a-c27b35090bb3,a7dfc2d0-c2a2-4f4e-ac39-3ed24327a143,2024-05-25 19:56:30,179.82,debit
bbce8c92-75db-4f2c-9635-92a38144f231,d8b90d18-e0a3-41ff-b8c2-502e24c5f306,2024-01-30 09:16:44,151.67,credit
9a2ee0b9-c883-4ad1-a0a1-487deafb2761,bef2ca17-c5c7-4cb7-afe0-068a45be4259,2024-04-06 15:42:25,330.78,debit
facc8036-7971-4ebb-9d10-2e6aa090f521,3d35af5b-0d28-408a-9205-1b0dbed25fec,2024-03-04 14:57:49,557.46,debit
8376a77a-8534-4d86-8d07-bb2c2ccc116e,2c896449-be90-4cdf-a720-78110ebfe9e0,2024-05-22 15:45:21,643.66,credit
dadee02c-12de-449f-b79c-ebdd5f8c7220,84d97a17-c256-4309-b32a-18b094641ef0,2024-02-17 16:59:56,252.21,credit
f5c103ca-7546-41ec-8e68-e2f6fb31808a,4009a144-7742-4557-b6ed-9c5585b6a2d3,2024-05-15 02:08:39,509.74,debit
c1db957e-7824-433f-a138-35469868b105,4ab96c18-7876-4fc9-9768-ab03f64c96d5,2024-05-06 04:17:32,791.42,debit
118466ae-9b53-4fe1-950a-8cde6285529d,12e43c9c-411c-4ea6-aa49-86e63334907e,2024-04-07 00:43:20,621.41,debit
15bb92cf-3789-4d5e-a76d-635e80d6b64c,b99ff2fc-2aad-496c-9a1c-fba1a08a251a,2024-03-31 11:33:11,269.32,debit
